dataset,seq_len,pred_len,model,norm,alpha,seed,MSE,MAE,RMSE,MAPE,MSPE,dish_init,scaled,prior,features,timestamp
ECL,336,336,Autoformer,none,0.0,2024,69474790.0,890.3449,8335.154,171367460.0,1.631611e+20,avg,False,none,M,20260620_151140
ECL,48,48,Autoformer,revin,0.0,2025,6361910.0,313.5279,2522.2827,144248510.0,2.6558098e+20,avg,False,none,M,20260620_151141
ECL,96,96,Autoformer,revin,0.0,2023,6962956.0,282.0834,2638.7415,159953380.0,2.8213363e+20,avg,False,none,M,20260620_153757
ECL,336,336,Autoformer,none,0.0,2025,64024316.0,878.937,8001.5195,189644300.0,1.5585301e+20,avg,False,none,M,20260620_153855
ECL,96,96,Autoformer,revin,0.0,2024,7585655.5,303.94464,2754.207,139052740.0,2.8721466e+20,avg,False,none,M,20260620_154457
ECL,96,96,Autoformer,revin,0.0,2025,6656110.0,292.4978,2579.9438,151219090.0,3.0336775e+20,avg,False,none,M,20260620_155141
ECL,24,24,Autoformer,revin,0.0,2023,4516444.0,244.07413,2125.1926,128632360.0,1.6604158e+20,avg,False,none,M,20260620_155158
ECL,168,168,Autoformer,revin,0.0,2023,9070590.0,341.93808,3011.7422,152957000.0,2.8935304e+20,avg,False,none,M,20260620_160135
ECL,24,24,Autoformer,revin,0.0,2024,4132563.2,246.1932,2032.8707,119495700.0,1.5039368e+20,avg,False,none,M,20260620_160310
ECL,168,168,Autoformer,revin,0.0,2024,9058307.0,330.16052,3009.7021,150667280.0,2.7764296e+20,avg,False,none,M,20260620_161443
ECL,24,24,Autoformer,revin,0.0,2025,4396040.5,247.27563,2096.6736,128743350.0,1.9659963e+20,avg,False,none,M,20260620_162024
ECL,168,168,Autoformer,revin,0.0,2025,8203465.5,318.77502,2864.1692,149253310.0,2.8283447e+20,avg,False,none,M,20260620_162813
ECL,96,96,Autoformer,revin,0.0,2023,6962956.0,282.0834,2638.7415,159953380.0,2.8213363e+20,avg,False,none,M,20260620_164836
ECL,336,336,Autoformer,revin,0.0,2023,11225288.0,362.24387,3350.416,115801660.0,1.5565014e+20,avg,False,none,M,20260620_164956
ECL,96,96,Autoformer,revin,0.0,2024,6473736.5,283.78198,2544.3538,150868270.0,2.8456158e+20,avg,False,none,M,20260620_171731
ECL,336,336,Autoformer,revin,0.0,2024,14470518.0,387.1224,3804.0134,115234150.0,1.5314586e+20,avg,False,none,M,20260620_171850
ECL,96,96,Autoformer,revin,0.0,2025,6656110.0,292.4978,2579.9438,151219090.0,3.0336775e+20,avg,False,none,M,20260620_173014
ECL,336,336,Autoformer,revin,0.0,2025,11952336.0,391.6949,3457.215,114808160.0,1.533611e+20,avg,False,none,M,20260620_174045
ECL,24,24,Autoformer,dishts,0.0,2023,4563263.5,258.24268,2136.1797,122403540.0,1.7082183e+20,avg,False,none,M,20260620_174646
ECL,168,168,Autoformer,revin,0.0,2023,8922561.0,312.5103,2987.0657,150247500.0,2.8476436e+20,avg,False,none,M,20260620_174753
ECL,24,24,Autoformer,dishts,0.0,2024,4378630.5,254.78017,2092.5178,107046990.0,1.4978939e+20,avg,False,none,M,20260620_175621
ECL,168,168,Autoformer,revin,0.0,2024,9162348.0,329.65063,3026.937,150750050.0,2.7877987e+20,avg,False,none,M,20260620_180323
ECL,24,24,Autoformer,dishts,0.0,2025,4029884.0,242.1137,2007.4572,112874740.0,1.5085395e+20,avg,False,none,M,20260620_181137
ECL,168,168,Autoformer,revin,0.0,2025,8335474.0,328.69745,2887.1218,154837250.0,2.785911e+20,avg,False,none,M,20260620_181845
ECL,48,48,Autoformer,dishts,0.0,2023,4839985.0,270.68082,2199.9966,138765920.0,2.2959689e+20,avg,False,none,M,20260620_182928
ECL,48,48,Autoformer,dishts,0.0,2024,5673533.0,287.84015,2381.918,146206100.0,2.542083e+20,avg,False,none,M,20260620_183946
ECL,336,336,Autoformer,revin,0.0,2023,10124278.0,342.5104,3181.867,116232190.0,1.5986188e+20,avg,False,none,M,20260620_184221
ECL,48,48,Autoformer,dishts,0.0,2025,5321008.0,286.6088,2306.731,139201600.0,2.4289385e+20,avg,False,none,M,20260620_184728
ECL,96,96,Autoformer,dishts,0.0,2023,6111627.0,279.79727,2472.1707,151912270.0,2.8445557e+20,avg,False,none,M,20260620_190719
ECL,336,336,Autoformer,revin,0.0,2024,8311271.5,320.58456,2882.9272,112817310.0,1.5213598e+20,avg,False,none,M,20260620_191553
ECL,96,96,Autoformer,dishts,0.0,2024,6775148.5,300.25504,2602.9116,160569500.0,2.9317088e+20,avg,False,none,M,20260620_191607
ECL,96,96,Autoformer,dishts,0.0,2025,5911572.0,276.4097,2431.3726,154586420.0,2.756933e+20,avg,False,none,M,20260620_193453
ECL,336,336,Autoformer,revin,0.0,2025,9543952.0,324.45233,3089.3286,110299120.0,1.518505e+20,avg,False,none,M,20260620_194845
ECL,168,168,Autoformer,dishts,0.0,2023,7899660.5,298.90884,2810.6335,146081490.0,2.8457271e+20,avg,False,none,M,20260620_194935
ECL,168,168,Autoformer,dishts,0.0,2024,8448973.0,315.02917,2906.7117,153040100.0,2.7342238e+20,avg,False,none,M,20260620_200038
ECL,24,24,Autoformer,dishts,0.0,2023,4217427.5,245.03699,2053.6377,117288220.0,1.8571205e+20,avg,False,none,M,20260620_200705
ECL,168,168,Autoformer,dishts,0.0,2025,8541776.0,309.70657,2922.6316,149259680.0,2.9538023e+20,avg,False,none,M,20260620_201601
ECL,24,24,Autoformer,dishts,0.0,2024,4072699.8,255.5993,2018.0931,111178056.0,1.4973075e+20,avg,False,none,M,20260620_201900
ECL,336,336,Autoformer,dishts,0.0,2023,10332120.0,367.97852,3214.3616,114784220.0,1.508716e+20,avg,False,none,M,20260620_203401
ECL,24,24,Autoformer,dishts,0.0,2025,4559517.0,251.3921,2135.3025,108035850.0,1.4354169e+20,avg,False,none,M,20260620_203403
ECL,96,96,Autoformer,dishts,0.0,2023,6111627.0,279.79727,2472.1707,151912270.0,2.8445557e+20,avg,False,none,M,20260620_205820
ECL,336,336,Autoformer,dishts,0.0,2024,9357645.0,361.0714,3059.0269,115403576.0,1.4602285e+20,avg,False,none,M,20260620_210736
ECL,96,96,Autoformer,dishts,0.0,2024,6775148.5,300.25504,2602.9116,160569500.0,2.9317088e+20,avg,False,none,M,20260620_211003
ECL,96,96,Autoformer,dishts,0.0,2025,5911572.0,276.4097,2431.3726,154586420.0,2.756933e+20,avg,False,none,M,20260620_213310
ECL,336,336,Autoformer,dishts,0.0,2025,8555378.0,329.3511,2924.9578,104798370.0,1.6165648e+20,avg,False,none,M,20260620_213824
ETTh1,24,24,Informer,none,0.0,2023,11.52407,1.94865,3.39471,953063.25,531253770000000.0,avg,False,none,M,20260620_214442
ETTh1,24,24,Informer,none,0.0,2024,10.68156,1.86617,3.26827,716632.5,355604640000000.0,avg,False,none,M,20260620_214635
ETTh1,24,24,Informer,none,0.0,2025,11.5129,1.89005,3.39307,839081.9,426397900000000.0,avg,False,none,M,20260620_214840
ETTh1,48,48,Informer,none,0.0,2023,16.75899,2.41568,4.09377,1082151.1,768322740000000.0,avg,False,none,M,20260620_215107
ETTh1,48,48,Informer,none,0.0,2024,16.16591,2.3432,4.02069,911734.9,570575730000000.0,avg,False,none,M,20260620_215327
ETTh1,48,48,Informer,none,0.0,2025,15.35895,2.33568,3.91905,1031315.7,710323200000000.0,avg,False,none,M,20260620_215751
ECL,168,168,Autoformer,dishts,0.0,2023,7015198.0,282.96954,2648.6218,140996930.0,2.6584075e+20,avg,False,none,M,20260620_215838
ETTh1,96,96,Informer,none,0.0,2023,26.7787,3.11717,5.17481,1055009.4,707188600000000.0,avg,False,none,M,20260620_215924
ETTh1,96,96,Informer,none,0.0,2024,27.27711,3.15391,5.22275,1146164.6,890429730000000.0,avg,False,none,M,20260620_220110
ETTh1,96,96,Informer,none,0.0,2025,26.11177,3.18759,5.10997,1136209.8,871949700000000.0,avg,False,none,M,20260620_220512
ETTh1,168,168,Informer,none,0.0,2023,27.35416,3.1342,5.23012,1298904.6,1104085840000000.0,avg,False,none,M,20260620_220813
ETTh1,168,168,Informer,none,0.0,2024,26.6435,3.20506,5.16173,1194893.0,911446550000000.0,avg,False,none,M,20260620_221310
ETTh1,168,168,Informer,none,0.0,2025,27.15808,3.27607,5.21134,1132488.9,752923400000000.0,avg,False,none,M,20260620_221708
ETTh1,336,336,Informer,none,0.0,2023,26.93765,3.21367,5.19015,1014510.0,686556800000000.0,avg,False,none,M,20260620_222311
ECL,168,168,Autoformer,dishts,0.0,2024,7560847.5,301.1876,2749.7,152037570.0,2.7737514e+20,avg,False,none,M,20260620_222656
ETTh1,336,336,Informer,none,0.0,2024,28.05093,3.2546,5.29631,1037336.2,664865400000000.0,avg,False,none,M,20260620_222857
ETTh1,336,336,Informer,none,0.0,2025,27.24978,3.18378,5.22013,1047947.7,781880340000000.0,avg,False,none,M,20260620_223657
ETTh1,24,24,Informer,revin,0.0,2023,9.96241,1.72516,3.15633,664506.0,308012340000000.0,avg,False,none,M,20260620_223805
ETTh1,24,24,Informer,revin,0.0,2024,9.8813,1.72799,3.14345,636957.3,276794990000000.0,avg,False,none,M,20260620_223908
ETTh1,24,24,Informer,revin,0.0,2025,10.24178,1.76485,3.20028,647780.56,293357270000000.0,avg,False,none,M,20260620_224011
ETTh1,48,48,Informer,revin,0.0,2023,14.6018,2.0137,3.82123,853544.56,506982030000000.0,avg,False,none,M,20260620_224215
ETTh1,48,48,Informer,revin,0.0,2024,12.40872,1.95799,3.5226,757769.3,368322840000000.0,avg,False,none,M,20260620_224345
ETTh1,48,48,Informer,revin,0.0,2025,14.16435,2.00805,3.76356,760703.7,410868620000000.0,avg,False,none,M,20260620_224656
ETTh1,96,96,Informer,revin,0.0,2023,14.68855,2.16088,3.83256,998548.7,596662160000000.0,avg,False,none,M,20260620_224933
ETTh1,96,96,Informer,revin,0.0,2024,13.39021,2.0646,3.65926,883393.0,493863120000000.0,avg,False,none,M,20260620_225414
ETTh1,96,96,Informer,revin,0.0,2025,13.66118,2.07429,3.6961,862899.5,495912430000000.0,avg,False,none,M,20260620_225724
ECL,168,168,Autoformer,dishts,0.0,2025,8523990.0,319.43997,2919.5874,147890690.0,2.8920069e+20,avg,False,none,M,20260620_225747
ETTh1,168,168,Informer,revin,0.0,2023,16.32671,2.29973,4.04063,922448.1,508940640000000.0,avg,False,none,M,20260620_230307
ETTh1,168,168,Informer,revin,0.0,2024,15.91252,2.31508,3.98905,962266.75,576471800000000.0,avg,False,none,M,20260620_230833
ETTh1,168,168,Informer,revin,0.0,2025,14.61835,2.21297,3.82339,969254.56,540455700000000.0,avg,False,none,M,20260620_231710
ETTh1,336,336,Informer,revin,0.0,2023,14.36335,2.19444,3.7899,978802.7,558879400000000.0,avg,False,none,M,20260620_234210
ECL,336,336,Autoformer,dishts,0.0,2023,7173015.5,299.2465,2678.2485,115389496.0,1.458643e+20,avg,False,none,M,20260620_235748
ETTh1,336,336,Informer,revin,0.0,2024,14.73466,2.24964,3.83858,1018742.8,557660770000000.0,avg,False,none,M,20260620_235837
ETTh1,336,336,Informer,revin,0.0,2025,13.66136,2.1873,3.69613,945273.5,513283600000000.0,avg,False,none,M,20260621_001704
ETTh1,24,24,Informer,dishts,0.0,2023,10.19106,1.73046,3.19234,676399.2,325878900000000.0,avg,False,none,M,20260621_001820
ETTh1,24,24,Informer,dishts,0.0,2024,9.82296,1.71005,3.13416,656183.94,284927220000000.0,avg,False,none,M,20260621_001931
ETTh1,24,24,Informer,dishts,0.0,2025,10.68726,1.81808,3.26914,612264.56,270941550000000.0,avg,False,none,M,20260621_002059
ETTh1,48,48,Informer,dishts,0.0,2023,12.86624,1.98061,3.58695,753115.7,378935440000000.0,avg,False,none,M,20260621_002230
ETTh1,48,48,Informer,dishts,0.0,2024,11.78321,1.91509,3.43267,718588.4,344727630000000.0,avg,False,none,M,20260621_002429
ETTh1,48,48,Informer,dishts,0.0,2025,12.54558,1.97462,3.54197,708891.9,351194380000000.0,avg,False,none,M,20260621_002600
ETTh1,96,96,Informer,dishts,0.0,2023,14.07492,2.18374,3.75166,805144.9,379063950000000.0,avg,False,none,M,20260621_002825
ETTh1,96,96,Informer,dishts,0.0,2024,14.01866,2.14756,3.74415,865364.3,439809850000000.0,avg,False,none,M,20260621_003050
ETTh1,96,96,Informer,dishts,0.0,2025,13.09099,2.06608,3.61815,860330.6,461806800000000.0,avg,False,none,M,20260621_003410
ECL,336,336,Autoformer,dishts,0.0,2024,7640610.0,322.03287,2764.1655,111312490.0,1.4526328e+20,avg,False,none,M,20260621_003827
ETTh1,168,168,Informer,dishts,0.0,2023,14.63134,2.21642,3.82509,856046.0,420544470000000.0,avg,False,none,M,20260621_003839
ETTh1,168,168,Informer,dishts,0.0,2024,15.13488,2.24473,3.89036,963338.6,507109800000000.0,avg,False,none,M,20260621_004302
ETTh1,168,168,Informer,dishts,0.0,2025,13.07103,2.12286,3.61539,978160.4,557429900000000.0,avg,False,none,M,20260621_004851
ETTh1,336,336,Informer,dishts,0.0,2023,14.36536,2.3075,3.79017,940363.94,458955200000000.0,avg,False,none,M,20260621_010046
ECL,336,336,Autoformer,dishts,0.0,2025,12552744.0,372.46396,3542.9854,120181720.0,1.5575926e+20,avg,False,none,M,20260621_011326
ECL,24,24,NBEATS,none,0.0,2023,3046578.0,222.56631,1745.445,152294460.0,2.3646013e+20,avg,False,none,M,20260621_011625
ETTh1,336,336,Informer,dishts,0.0,2024,14.15351,2.29705,3.76212,1068508.8,548679500000000.0,avg,False,none,M,20260621_011834
ECL,24,24,NBEATS,none,0.0,2024,2992695.0,215.13092,1729.9408,150484750.0,2.252712e+20,avg,False,none,M,20260621_011917
ECL,24,24,NBEATS,none,0.0,2025,2976818.5,217.08954,1725.346,155715250.0,2.431713e+20,avg,False,none,M,20260621_012252
ECL,96,96,NBEATS,none,0.0,2023,5071706.0,251.17688,2252.045,164277860.0,2.7122352e+20,avg,False,none,M,20260621_012713
ETTh1,336,336,Informer,dishts,0.0,2025,15.74144,2.33052,3.96755,1016594.1,499076040000000.0,avg,False,none,M,20260621_013025
ETTh1,24,24,Autoformer,none,0.0,2023,9.4084,1.70742,3.06731,633593.1,273679060000000.0,avg,False,none,M,20260621_013255
ECL,96,96,NBEATS,none,0.0,2024,5084765.0,248.65396,2254.9424,168160180.0,2.7912498e+20,avg,False,none,M,20260621_013302
ETTh1,24,24,Autoformer,none,0.0,2024,9.7418,1.8051,3.12119,604949.56,263639760000000.0,avg,False,none,M,20260621_013633
ECL,96,96,NBEATS,none,0.0,2025,5167775.0,254.13985,2273.2742,168083310.0,2.7460014e+20,avg,False,none,M,20260621_013649
ETTh1,24,24,Autoformer,none,0.0,2025,9.34835,1.72452,3.05751,604530.25,257617120000000.0,avg,False,none,M,20260621_014011
ECL,168,168,NBEATS,none,0.0,2023,6843507.0,277.69693,2616.0098,157149920.0,2.8693455e+20,avg,False,none,M,20260621_014017
ETTh1,48,48,Autoformer,none,0.0,2023,12.79685,1.99027,3.57727,715547.5,344545030000000.0,avg,False,none,M,20260621_014447
ECL,168,168,NBEATS,none,0.0,2024,6422998.5,274.5039,2534.3635,155904560.0,2.810151e+20,avg,False,none,M,20260621_014448
ETTh1,48,48,Autoformer,none,0.0,2024,13.96888,2.12341,3.7375,687984.94,329680050000000.0,avg,False,none,M,20260621_014738
ECL,168,168,NBEATS,none,0.0,2025,6618696.5,275.11917,2572.6829,159950720.0,2.8176488e+20,avg,False,none,M,20260621_014830
ETTh1,48,48,Autoformer,none,0.0,2025,12.17057,1.97772,3.48863,715360.25,348985550000000.0,avg,False,none,M,20260621_015240
ECL,336,336,NBEATS,none,0.0,2023,8353188.5,309.48114,2890.1882,134086820.0,1.6047694e+20,avg,False,none,M,20260621_015428
ETTh1,96,96,Autoformer,none,0.0,2023,15.46293,2.27797,3.93229,819277.9,392284930000000.0,avg,False,none,M,20260621_015436
ETTh1,96,96,Autoformer,none,0.0,2024,17.2372,2.3734,4.15177,763445.0,344578350000000.0,avg,False,none,M,20260621_015953
ECL,336,336,NBEATS,none,0.0,2024,8635424.0,309.13925,2938.6094,126299390.0,1.6039357e+20,avg,False,none,M,20260621_020152
ETTh1,96,96,Autoformer,none,0.0,2025,13.36209,2.10145,3.65542,804590.0,375526200000000.0,avg,False,none,M,20260621_020310
ECL,336,336,NBEATS,none,0.0,2025,8309965.0,314.08203,2882.7007,125265530.0,1.5847694e+20,avg,False,none,M,20260621_020716
ETTh1,168,168,Autoformer,none,0.0,2023,16.6697,2.38096,4.08285,942228.44,485210500000000.0,avg,False,none,M,20260621_020840
ECL,24,24,NBEATS,revin,0.0,2023,3014407.0,216.65366,1736.2046,138086740.0,2.0981363e+20,avg,False,none,M,20260621_021002
ECL,24,24,NBEATS,revin,0.0,2024,3004042.8,215.5418,1733.2174,144106080.0,2.297898e+20,avg,False,none,M,20260621_021218
ECL,24,24,NBEATS,revin,0.0,2025,2941669.0,213.25813,1715.1294,135982110.0,2.1933785e+20,avg,False,none,M,20260621_021512
ETTh1,168,168,Autoformer,none,0.0,2024,14.29059,2.22719,3.78029,767921.7,341560760000000.0,avg,False,none,M,20260621_021544
ECL,96,96,NBEATS,revin,0.0,2023,5061058.0,250.0708,2249.6794,158186460.0,2.776389e+20,avg,False,none,M,20260621_021819
ECL,96,96,NBEATS,revin,0.0,2024,5014326.0,248.137,2239.269,154137100.0,2.7392633e+20,avg,False,none,M,20260621_022125
ETTh1,168,168,Autoformer,none,0.0,2025,13.13399,2.17098,3.62408,772679.94,345224040000000.0,avg,False,none,M,20260621_022157
ECL,96,96,NBEATS,revin,0.0,2025,4955995.5,246.45662,2226.2065,154209570.0,2.7687406e+20,avg,False,none,M,20260621_022448
ECL,168,168,NBEATS,revin,0.0,2023,6620416.0,272.34207,2573.0168,150695970.0,2.8493429e+20,avg,False,none,M,20260621_022811
ECL,168,168,NBEATS,revin,0.0,2024,6580246.5,269.71585,2565.1992,150976080.0,2.8183574e+20,avg,False,none,M,20260621_023135
ECL,168,168,NBEATS,revin,0.0,2025,6659517.5,273.2063,2580.604,150729280.0,2.822973e+20,avg,False,none,M,20260621_023452
ECL,336,336,NBEATS,revin,0.0,2023,8163338.5,291.8038,2857.1558,104595040.0,1.549147e+20,avg,False,none,M,20260621_024029
ETTh1,336,336,Autoformer,none,0.0,2023,20.0826,2.67104,4.48136,908262.4,398687150000000.0,avg,False,none,M,20260621_024631
ECL,336,336,NBEATS,revin,0.0,2024,8659207.0,293.8283,2942.653,105473940.0,1.5538312e+20,avg,False,none,M,20260621_024709
ECL,336,336,NBEATS,revin,0.0,2025,8356471.0,296.23032,2890.756,107571250.0,1.5717668e+20,avg,False,none,M,20260621_025234
ECL,24,24,NBEATS,dishts,0.0,2023,3020037.5,216.8145,1737.8256,138342100.0,2.219115e+20,avg,False,none,M,20260621_025531
ETTh1,336,336,Autoformer,none,0.0,2024,19.19468,2.64705,4.38117,833942.4,340536550000000.0,avg,False,none,M,20260621_025629
ECL,24,24,NBEATS,dishts,0.0,2024,2999345.5,214.67972,1731.8618,139818780.0,2.278551e+20,avg,False,none,M,20260621_025753
ECL,24,24,NBEATS,dishts,0.0,2025,2925377.5,210.73785,1710.3737,136879120.0,2.1600742e+20,avg,False,none,M,20260621_030111
ECL,96,96,NBEATS,dishts,0.0,2023,4936898.5,248.54375,2221.9133,153988850.0,2.7418317e+20,avg,False,none,M,20260621_030458
ETTh1,336,336,Autoformer,none,0.0,2025,13.53583,2.23468,3.67911,856339.44,408766630000000.0,avg,False,none,M,20260621_030744
ECL,96,96,NBEATS,dishts,0.0,2024,5016383.0,247.57236,2239.7283,151997390.0,2.7385017e+20,avg,False,none,M,20260621_030823
ETTh1,24,24,Autoformer,revin,0.0,2023,9.72379,1.70027,3.1183,606076.6,274715960000000.0,avg,False,none,M,20260621_031143
ECL,96,96,NBEATS,dishts,0.0,2025,4903244.0,246.38676,2214.327,151476370.0,2.8867111e+20,avg,False,none,M,20260621_031158
ETTh1,24,24,Autoformer,revin,0.0,2024,10.43628,1.75883,3.23052,673764.7,313033220000000.0,avg,False,none,M,20260621_031423
ETTh1,24,24,Autoformer,revin,0.0,2025,10.74958,1.77653,3.27866,685439.2,327398650000000.0,avg,False,none,M,20260621_031521
ECL,168,168,NBEATS,dishts,0.0,2023,6401322.5,273.34564,2530.0835,149110820.0,2.8850724e+20,avg,False,none,M,20260621_031535
ETTh1,48,48,Autoformer,revin,0.0,2023,12.73469,1.97579,3.56857,716248.44,331495370000000.0,avg,False,none,M,20260621_031902
ECL,168,168,NBEATS,dishts,0.0,2024,6707052.0,275.0379,2589.7976,152838930.0,2.7137236e+20,avg,False,none,M,20260621_031926
ETTh1,48,48,Autoformer,revin,0.0,2024,13.26812,1.978,3.64254,770134.8,416647160000000.0,avg,False,none,M,20260621_032207
ECL,168,168,NBEATS,dishts,0.0,2025,6491848.5,273.151,2547.9106,148131410.0,2.8662372e+20,avg,False,none,M,20260621_032249
ETTh1,48,48,Autoformer,revin,0.0,2025,13.75871,2.09423,3.70927,687317.1,319478120000000.0,avg,False,none,M,20260621_032830
ECL,336,336,NBEATS,dishts,0.0,2023,9194171.0,298.90112,3032.1892,113306870.0,1.650217e+20,avg,False,none,M,20260621_032951
ETTh1,96,96,Autoformer,revin,0.0,2023,14.25756,2.15309,3.77592,850353.5,407315570000000.0,avg,False,none,M,20260621_033207
ETTh1,96,96,Autoformer,revin,0.0,2024,12.65037,1.9679,3.55674,796021.94,374845300000000.0,avg,False,none,M,20260621_033607
ECL,336,336,NBEATS,dishts,0.0,2024,8901272.0,303.90222,2983.5002,113140170.0,1.5638653e+20,avg,False,none,M,20260621_033716
ETTh1,96,96,Autoformer,revin,0.0,2025,13.89984,2.12214,3.72825,796597.56,374500950000000.0,avg,False,none,M,20260621_033927
ECL,336,336,NBEATS,dishts,0.0,2025,8495415.0,302.29123,2914.6897,107355690.0,1.5545342e+20,avg,False,none,M,20260621_034438
ETTh1,168,168,Autoformer,revin,0.0,2023,15.70594,2.27581,3.96307,920105.9,490050370000000.0,avg,False,none,M,20260621_034734
ETTh1,24,24,Informer,none,0.0,2023,13.25176,1.99304,3.6403,689946.4,327169570000000.0,avg,False,none,M,20260621_034927
ETTh1,168,168,Autoformer,revin,0.0,2024,14.76101,2.17366,3.84201,893446.9,458981600000000.0,avg,False,none,M,20260621_035403
ETTh1,24,24,Informer,none,0.0,2024,11.77308,1.92571,3.43119,837543.5,431119660000000.0,avg,False,none,M,20260621_035416
ETTh1,168,168,Autoformer,revin,0.0,2025,12.88251,2.10692,3.58922,806870.44,380414500000000.0,avg,False,none,M,20260621_035954
ETTh1,24,24,Informer,none,0.0,2025,12.02835,1.99054,3.46819,820242.94,456169500000000.0,avg,False,none,M,20260621_040139
ETTh1,336,336,Autoformer,revin,0.0,2023,18.97819,2.55401,4.3564,871523.1,442993970000000.0,avg,False,none,M,20260621_041204
ETTh1,96,96,Informer,none,0.0,2023,20.7514,2.73495,4.55537,1338087.4,1237560200000000.0,avg,False,none,M,20260621_041338
ETTh1,96,96,Informer,none,0.0,2024,18.2732,2.54706,4.27472,1230399.0,1007795350000000.0,avg,False,none,M,20260621_042403
ETTh1,336,336,Autoformer,revin,0.0,2024,17.24476,2.39165,4.15268,957171.9,516096300000000.0,avg,False,none,M,20260621_042605
ETTh1,96,96,Informer,none,0.0,2025,20.09281,2.69738,4.4825,1041876.0,761139940000000.0,avg,False,none,M,20260621_043126
ETTh1,168,168,Informer,none,0.0,2023,27.27592,3.22807,5.22264,1115568.2,748890200000000.0,avg,False,none,M,20260621_043605
ETTh1,336,336,Autoformer,revin,0.0,2025,11.92456,2.10383,3.4532,972007.0,523020280000000.0,avg,False,none,M,20260621_043906
ETTh1,168,168,Informer,none,0.0,2024,26.78956,3.18182,5.17586,1119155.4,764687450000000.0,avg,False,none,M,20260621_044203
ETTh1,24,24,Autoformer,dishts,0.0,2023,9.62759,1.6866,3.10284,644051.0,299076760000000.0,avg,False,none,M,20260621_044420
ETTh1,24,24,Autoformer,dishts,0.0,2024,9.05886,1.63499,3.00979,641711.25,316707130000000.0,avg,False,none,M,20260621_044814
ETTh1,168,168,Informer,none,0.0,2025,26.69939,3.05608,5.16715,1101984.5,766711660000000.0,avg,False,none,M,20260621_044814
ETTh1,24,24,Autoformer,dishts,0.0,2025,9.11292,1.61446,3.01876,659868.2,306581040000000.0,avg,False,none,M,20260621_045217
ETTh1,336,336,Informer,none,0.0,2023,27.31315,3.25198,5.2262,1063119.8,765946800000000.0,avg,False,none,M,20260621_045525
ETTh1,48,48,Autoformer,dishts,0.0,2023,12.7104,1.97994,3.56516,733782.2,376377500000000.0,avg,False,none,M,20260621_045705
ETTh1,48,48,Autoformer,dishts,0.0,2024,11.4434,1.87904,3.38281,668027.4,322936380000000.0,avg,False,none,M,20260621_050307
ETTh1,336,336,Informer,none,0.0,2024,27.22432,3.20155,5.21769,1010988.9,682945600000000.0,avg,False,none,M,20260621_050519
ETTh1,48,48,Autoformer,dishts,0.0,2025,14.17005,2.02542,3.76431,730863.3,355135300000000.0,avg,False,none,M,20260621_050609
ETTh1,96,96,Autoformer,dishts,0.0,2023,15.69381,2.19435,3.96154,858541.3,434466140000000.0,avg,False,none,M,20260621_051130
ETTh1,336,336,Informer,none,0.0,2025,28.00317,3.26445,5.2918,1083833.2,809220100000000.0,avg,False,none,M,20260621_051250
ETTh1,96,96,Autoformer,dishts,0.0,2024,12.40999,1.96872,3.52278,748747.56,341795200000000.0,avg,False,none,M,20260621_051545
ETTh1,24,24,Informer,revin,0.0,2023,10.15189,1.71298,3.1862,674052.06,342726850000000.0,avg,False,none,M,20260621_051705
ETTh1,96,96,Autoformer,dishts,0.0,2025,12.41788,1.98667,3.5239,747029.3,366384000000000.0,avg,False,none,M,20260621_051941
ETTh1,24,24,Informer,revin,0.0,2024,10.04893,1.71188,3.17,585337.25,266670410000000.0,avg,False,none,M,20260621_051947
ETTh1,24,24,Informer,revin,0.0,2025,10.31015,1.73874,3.21094,629485.1,302381170000000.0,avg,False,none,M,20260621_052240
ETTh1,96,96,Informer,revin,0.0,2023,13.26929,2.04698,3.6427,883017.25,504661000000000.0,avg,False,none,M,20260621_052748
ETTh1,168,168,Autoformer,dishts,0.0,2023,16.11206,2.183,4.01398,900897.3,471452250000000.0,avg,False,none,M,20260621_052900
ETTh1,96,96,Informer,revin,0.0,2024,15.76319,2.30017,3.97029,795051.94,347736960000000.0,avg,False,none,M,20260621_053109
ETTh1,96,96,Informer,revin,0.0,2025,13.35555,2.06663,3.65452,790549.8,413784260000000.0,avg,False,none,M,20260621_053511
ETTh1,168,168,Autoformer,dishts,0.0,2024,13.79568,2.11695,3.71425,919296.06,470682880000000.0,avg,False,none,M,20260621_054008
ETTh1,168,168,Informer,revin,0.0,2023,14.10492,2.16718,3.75565,904767.9,451908440000000.0,avg,False,none,M,20260621_054425
ETTh1,168,168,Autoformer,dishts,0.0,2025,12.30268,2.02526,3.50752,894664.3,476243960000000.0,avg,False,none,M,20260621_054652
ETTh1,168,168,Informer,revin,0.0,2024,14.06442,2.19648,3.75026,1009712.9,637409000000000.0,avg,False,none,M,20260621_055140
ETTh1,336,336,Autoformer,dishts,0.0,2023,15.14795,2.32566,3.89204,839078.4,440508000000000.0,avg,False,none,M,20260621_060030
ETTh1,168,168,Informer,revin,0.0,2025,13.79212,2.09031,3.71377,961333.3,501444700000000.0,avg,False,none,M,20260621_060716
ETTh1,336,336,Informer,revin,0.0,2023,14.32211,2.24989,3.78446,895727.4,497827900000000.0,avg,False,none,M,20260621_062559
ETTh1,336,336,Autoformer,dishts,0.0,2024,26.95195,2.87233,5.19153,1067822.8,695460600000000.0,avg,False,none,M,20260621_063340
